"idvisit","idsite","idvisitor","server_time","idaction_url","idlink_va","idgoal","buster","idorder","items","url","revenue","revenue_shipping","revenue_subtotal","revenue_tax","revenue_discount","pageviews_before","visitor_returning","visitor_seconds_since_first","visitor_seconds_since_order","visitor_count_visits","referer_keyword","referer_name","referer_type","config_browser_name","config_client_type","config_device_brand","config_device_model","config_device_type","location_city","location_country","location_latitude","location_longitude","location_region","custom_dimension_1","custom_dimension_2","custom_dimension_3","custom_dimension_4","custom_dimension_5"
355,2,0xa9d762b5c7264350,"2023-10-23 03:03:49","NULL","NULL",-1,0,"NULL",1,"",50.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"quis","Google",2,"CM",1,"","generic desktop",0,"Abernathyburgh","cw",56.587059,-52.870947,"56","NULL","NULL","NULL","NULL","NULL"
356,2,0xa9d762b5c7264350,"2023-10-23 13:06:03","NULL","NULL",0,3086824607,"88234",1,"",53.58,2.35,47.0,8.93,4.7,"NULL",1,36134,0,2,"NULL","www.spencer.info",3,"CM",1,"AP","generic desktop",0,"Champlinville","se",-10.451612,-59.444565,"Z","NULL","NULL","NULL","NULL","NULL"
379,2,0x8a0a3c5f4e051ec2,"2023-10-23 05:25:59","NULL","NULL",-1,0,"NULL",3,"",50.0,"NULL","NULL","NULL","NULL","NULL",1,15322,"NULL",2,"NULL","www.rohan.com",3,"OP",1,"","generic desktop",0,"North Bretfurt","re",1.825482,-107.386959,"WV","NULL","NULL","NULL","NULL","NULL"
380,2,0x8a0a3c5f4e051ec2,"2023-10-23 12:24:18","NULL","NULL",-1,0,"NULL",4,"",50.0,"NULL","NULL","NULL","NULL","NULL",1,40421,"NULL",3,"omnis","Bing",2,"FF",1,"AP","generic desktop",0,"Port Reillyport","ph",37.606445,-128.644468,"AGN","NULL","NULL","NULL","NULL","NULL"
381,2,0x8a0a3c5f4e051ec2,"2023-10-23 21:34:18","NULL","NULL",0,2942131954,"2423",3,"",99.18,4.35,87.0,16.53,8.7,"NULL",1,73421,0,4,"","Twitter",7,"IE",1,"","generic desktop",0,"Port Yazminland","lv",-23.921622,107.863527,"013","NULL","NULL","NULL","NULL","NULL"
382,2,0x8a0a3c5f4e051ec2,"2023-10-23 08:48:37","NULL","NULL",0,2148882709,"64343",3,"",263.34,11.55,231.0,43.89,23.1,"NULL",1,27480,0,3,"molestiae","Google",2,"MF",1,"AP","iPad",2,"Kleinside","nf",-72.178099,95.319147,"02","NULL","NULL","NULL","NULL","NULL"
393,2,0x7fa0ea917e190ae9,"2023-10-23 01:19:07","NULL","NULL",-1,0,"NULL",3,"",50.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","www.example.org",3,"SF",1,"","generic desktop",0,"Romaland","bz",-43.861042,-120.122167,"SC","NULL","NULL","NULL","NULL","NULL"
394,2,0x3b3c1486ab2da8cd,"2023-10-23 11:01:47","NULL","NULL",-1,0,"NULL",4,"",50.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"dolores","Ask",2,"CM",1,"","generic desktop",0,"Starkview","ir",18.790451,-94.658764,"26","NULL","NULL","NULL","NULL","NULL"
404,2,0x3b3c1486ab2da8cd,"2023-10-23 13:56:10","NULL","NULL",-1,0,"NULL",3,"",50.0,"NULL","NULL","NULL","NULL","NULL",1,10982,"NULL",3,"NULL","Bing",2,"SF",1,"AP","generic desktop",0,"South Noble","ly",84.263985,61.383961,"MJ","NULL","NULL","NULL","NULL","NULL"
406,2,0xe4002ba0f2c2dd70,"2023-10-23 04:18:38","NULL","NULL",0,519953511,"2023-10-23-1037nsjusu4s3894",1,"",2000.0,100.0,1500.0,400.0,"NULL","NULL",1,86400,0,2,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
406,2,0xe4002ba0f2c2dd70,"2023-10-23 04:18:38","NULL","NULL",0,561038176,"2023-10-23-s1037nsjusu4s3894",10,"",20.0,100.0,1500.0,400.0,"NULL","NULL",1,86400,0,2,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
406,2,0xe4002ba0f2c2dd70,"2023-10-23 04:18:38","NULL","NULL",0,1257118716,"2023-10-23-666",2,"",240.0,20.0,200.0,20.0,20.0,"NULL",1,86400,0,2,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
406,2,0xe4002ba0f2c2dd70,"2023-10-23 04:18:38","NULL","NULL",0,1537580039,"2023-10-23-937nsjusu 3894",8,"",1111.11,0.11,1000.0,111.0,666.0,"NULL",1,86400,0,2,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
406,2,0xe4002ba0f2c2dd70,"2023-10-23 04:18:38","NULL","NULL",0,3977920801,"2023-10-23-sfg1037nsjusu4s3894",1,"",20.0,100.0,1500.0,400.0,"NULL","NULL",1,86400,0,2,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
406,2,0xe4002ba0f2c2dd70,"2023-10-23 04:18:38","NULL","NULL",0,4208027843,"2023-10-23-777",0,"",10000.0,"NULL","NULL","NULL","NULL","NULL",1,86400,0,2,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
407,2,0x93d5d438d1c06c9f,"2023-10-23 04:18:38","NULL","NULL",0,2336150773,"2023-10-23-76677",2,"",250.0,"NULL","NULL","NULL","NULL","NULL",2,86400,0,2,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
610,2,0xb027e25f4f4e5443,"2023-10-23 00:50:23","NULL","NULL",-1,0,"NULL",39,"",331.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Lille","fr",50.629000,3.057000,"HDF","NULL","NULL","NULL","NULL","NULL"
632,2,0xcf71d030f3d708be,"2023-10-23 06:34:05","NULL","NULL",-1,0,"NULL",5,"",50.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
633,2,0x989380a7b08367e6,"2023-10-23 06:45:39","NULL","NULL",-1,0,"NULL",1,"",25.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example",6,"IE",1,"AU","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
634,2,0xd3c194ccdd6fceb5,"2023-10-23 07:07:25","NULL","NULL",-1,0,"NULL",1,"",29.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","jongle-massue",6,"CH",1,"","generic desktop",0,"Rouen","fr",49.443000,1.100000,"","NULL","NULL","NULL","NULL","NULL"
635,2,0xabd4c102c3d8be53,"2023-10-23 08:17:05","NULL","NULL",-1,0,"NULL",5,"",4.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","exampleshop",6,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
636,2,0x581a76588b2f1e1e,"2023-10-23 08:26:38","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,92943,"NULL",8,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
637,2,0x5a672dbc44743a5e,"2023-10-23 08:54:45","NULL","NULL",-1,0,"NULL",2,"",10.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CM",1,"SA","Galaxy S III LTE",1,"Caen","fr",49.183000,-0.371000,"","NULL","NULL","NULL","NULL","NULL"
638,2,0x856980031bc3f480,"2023-10-23 09:02:35","NULL","NULL",-1,0,"NULL",6,"",16.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
639,2,0x458a4764c66441c5,"2023-10-23 09:18:10","NULL","NULL",-1,0,"NULL",1,"",7.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
640,2,0x581a76588b2f1e1e,"2023-10-23 09:34:59","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,97044,"NULL",9,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
641,2,0x9f0e06112d1b85ee,"2023-10-23 10:10:41","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"AN",1,"LG","Optimus L5 II",1,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
642,2,0x581a76588b2f1e1e,"2023-10-23 10:18:50","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,99663,"NULL",10,"NULL","NULL",1,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
643,2,0xe96a2edfb11cc24c,"2023-10-23 10:31:45","NULL","NULL",-1,0,"NULL",2,"",25.8,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Tours","fr",47.394000,0.685000,"CVL","NULL","NULL","NULL","NULL","NULL"
644,2,0x3f9859a11a8bca64,"2023-10-23 10:54:40","NULL","NULL",-1,0,"NULL",3,"",49.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"OP",1,"","generic desktop",0,"Brest","fr",48.382000,-4.487000,"","NULL","NULL","NULL","NULL","NULL"
645,2,0xcbc7b6579fd92d54,"2023-10-23 11:01:34","NULL","NULL",-1,0,"NULL",9,"",162.8,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Tours","fr",47.394000,0.685000,"CVL","NULL","NULL","NULL","NULL","NULL"
646,2,0x9e5d10b1e888a009,"2023-10-23 10:59:33","NULL","NULL",-1,0,"NULL",2,"",31.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example",6,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
647,2,0x805d9a42afc28a2b,"2023-10-23 11:13:30","NULL","NULL",-1,0,"NULL",4,"",56.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
648,2,0x19953045864df48f,"2023-10-23 11:05:11","NULL","NULL",-1,0,"NULL",3,"",330.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
649,2,0x74375952dde5ccf2,"2023-10-23 11:12:59","NULL","NULL",-1,0,"NULL",4,"",68.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Avignon","fr",43.932000,4.833000,"","NULL","NULL","NULL","NULL","NULL"
650,2,0xcd9ccf614c216fd8,"2023-10-23 11:13:11","NULL","NULL",-1,0,"NULL",1,"",18.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Saint-Denis","fr",48.921000,2.354000,"IDF","NULL","NULL","NULL","NULL","NULL"
651,2,0x699609e4a23cb9c5,"2023-10-23 11:14:31","NULL","NULL",-1,0,"NULL",4,"",114.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Strasbourg","fr",48.573000,7.752000,"","NULL","NULL","NULL","NULL","NULL"
652,2,0xcf5c05271d6a0b0f,"2023-10-23 11:14:35","NULL","NULL",-1,0,"NULL",2,"",42.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Sauveterre-de-Guyenne","fr",44.693000,-0.086000,"NAQ","NULL","NULL","NULL","NULL","NULL"
653,2,0xe32c918e926790c1,"2023-10-23 11:40:43","NULL","NULL",-1,0,"NULL",4,"",62.4,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Zurich","ch",47.377000,8.542000,"","NULL","NULL","NULL","NULL","NULL"
654,2,0x0e1d4c77dd073879,"2023-10-23 11:43:59","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Brussels","be",50.860000,4.358000,"","NULL","NULL","NULL","NULL","NULL"
655,2,0xb558491ba6064fa7,"2023-10-23 11:50:44","NULL","NULL",-1,0,"NULL",2,"",50.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example",6,"AN",1,"SA","Galaxy Tab 2 10.1"" WiFi",2,"Annecy","fr",45.899000,6.129000,"ARA","NULL","NULL","NULL","NULL","NULL"
656,2,0x74375952dde5ccf2,"2023-10-23 12:59:55","NULL","NULL",-1,0,"NULL",2,"",41.0,"NULL","NULL","NULL","NULL","NULL",1,2809,"NULL",2,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Avignon","fr",43.932000,4.833000,"","NULL","NULL","NULL","NULL","NULL"
657,2,0x94d4071576db4909,"2023-10-23 12:07:47","NULL","NULL",-1,0,"NULL",1,"",3.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","Google Images",2,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
658,2,0xb6258576daa69d92,"2023-10-23 12:09:42","NULL","NULL",-1,0,"NULL",1,"",12.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"AN",1,"SA","Galaxy S III",1,"Tours","fr",47.394000,0.685000,"CVL","NULL","NULL","NULL","NULL","NULL"
659,2,0xcbc7b6579fd92d54,"2023-10-23 12:11:18","NULL","NULL",-1,0,"NULL",1,"",0.5,"NULL","NULL","NULL","NULL","NULL",1,4779,"NULL",2,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Orléans","fr",47.903000,1.909000,"CVL","NULL","NULL","NULL","NULL","NULL"
660,2,0x2509017ea560a83c,"2023-10-23 12:23:47","NULL","NULL",-1,0,"NULL",11,"",100.4,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Orléans","fr",47.903000,1.909000,"CVL","NULL","NULL","NULL","NULL","NULL"
661,2,0xe32c918e926790c1,"2023-10-23 12:55:17","NULL","NULL",-1,0,"NULL",4,"",62.4,"NULL","NULL","NULL","NULL","NULL",1,3169,"NULL",2,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Zurich","ch",47.377000,8.542000,"","NULL","NULL","NULL","NULL","NULL"
662,2,0x73769d152b64e03b,"2023-10-23 13:05:58","NULL","NULL",-1,0,"NULL",12,"",36.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CM",1,"WI","Highway",1,"Rennes","fr",48.089000,-1.673000,"","NULL","NULL","NULL","NULL","NULL"
663,2,0x5090fbdc14052211,"2023-10-23 13:13:16","NULL","NULL",-1,0,"NULL",6,"",18.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Brussels","be",50.876000,4.415000,"","NULL","NULL","NULL","NULL","NULL"
664,2,0xe32c918e926790c1,"2023-10-23 13:47:54","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,8887,"NULL",3,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Zurich","ch",47.377000,8.542000,"","NULL","NULL","NULL","NULL","NULL"
665,2,0xf9c349fc8d2264da,"2023-10-23 13:55:32","NULL","NULL",-1,0,"NULL",1,"",4.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Limoges","fr",45.834000,1.261000,"NAQ","NULL","NULL","NULL","NULL","NULL"
666,2,0x1af861829a928e55,"2023-10-23 13:59:56","NULL","NULL",-1,0,"NULL",1,"",19.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
667,2,0xe3d9a8e63a255bed,"2023-10-23 14:08:10","NULL","NULL",-1,0,"NULL",1,"",50.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Strasbourg","fr",48.573000,7.752000,"","NULL","NULL","NULL","NULL","NULL"
668,2,0xf55a340e9481b63d,"2023-10-23 14:39:37","NULL","NULL",-1,0,"NULL",2,"",22.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
669,2,0x493d4a562be32b0c,"2023-10-23 14:37:28","NULL","NULL",-1,0,"NULL",2,"",32.5,"NULL","NULL","NULL","NULL","NULL",1,77600,"NULL",2,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
670,2,0xac8220d69b5846e7,"2023-10-23 14:56:16","NULL","NULL",-1,0,"NULL",2,"",22.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
671,2,0xe471e81e400c87d7,"2023-10-23 15:30:22","NULL","NULL",-1,0,"NULL",2,"",20.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
672,2,0x493d4a562be32b0c,"2023-10-23 15:38:28","NULL","NULL",-1,0,"NULL",2,"",32.5,"NULL","NULL","NULL","NULL","NULL",1,81291,"NULL",3,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
673,2,0xf2cc872059c21aca,"2023-10-23 15:56:40","NULL","NULL",-1,0,"NULL",3,"",35.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Milan","it",45.464000,9.190000,"","NULL","NULL","NULL","NULL","NULL"
674,2,0x9259473c24d875b0,"2023-10-23 16:05:21","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Asse","be",50.909000,4.201000,"","NULL","NULL","NULL","NULL","NULL"
675,2,0x6ce02a7402929f42,"2023-10-23 16:10:56","NULL","NULL",-1,0,"NULL",5,"",70.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Toronto (Old Toronto)","ca",43.650000,-79.382000,"ON","NULL","NULL","NULL","NULL","NULL"
676,2,0x699609e4a23cb9c5,"2023-10-23 16:23:05","NULL","NULL",-1,0,"NULL",4,"",81.5,"NULL","NULL","NULL","NULL","NULL",1,18594,"NULL",2,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Strasbourg","fr",48.573000,7.752000,"","NULL","NULL","NULL","NULL","NULL"
677,2,0x581a76588b2f1e1e,"2023-10-23 16:35:12","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,122257,"NULL",11,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
678,2,0xeb3cb36b52205014,"2023-10-23 16:39:24","NULL","NULL",-1,0,"NULL",2,"",46.3,"NULL","NULL","NULL","NULL","NULL",1,36765,"NULL",2,"NULL","referrer.example.org",3,"CM",1,"WI","Iggy",1,"Aniche","fr",50.332000,3.252000,"HDF","NULL","NULL","NULL","NULL","NULL"
679,2,0x9ebe7a9579e47923,"2023-10-23 16:40:40","NULL","NULL",-1,0,"NULL",1,"",25.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Milan","it",45.464000,9.190000,"","NULL","NULL","NULL","NULL","NULL"
680,2,0x68f2caa98428505e,"2023-10-23 16:41:33","NULL","NULL",-1,0,"NULL",1,"",25.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"LE","generic desktop",0,"Delle","fr",47.508000,7.000000,"BFC","NULL","NULL","NULL","NULL","NULL"
681,2,0xa35080b1c36f3634,"2023-10-23 16:42:20","NULL","NULL",-1,0,"NULL",1,"",25.8,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CM",1,"WI","Iggy",1,"Aniche","fr",50.332000,3.252000,"HDF","NULL","NULL","NULL","NULL","NULL"
682,2,0x581a76588b2f1e1e,"2023-10-23 17:06:45","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,124150,"NULL",12,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
683,2,0xcf5c05271d6a0b0f,"2023-10-23 17:17:03","NULL","NULL",-1,0,"NULL",3,"",37.5,"NULL","NULL","NULL","NULL","NULL",1,21753,"NULL",2,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Sauveterre-de-Guyenne","fr",44.693000,-0.086000,"NAQ","NULL","NULL","NULL","NULL","NULL"
684,2,0x9259473c24d875b0,"2023-10-23 17:14:54","NULL","NULL",-1,0,"NULL",1,"",48.0,"NULL","NULL","NULL","NULL","NULL",1,4332,"NULL",2,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Asse","be",50.909000,4.201000,"","NULL","NULL","NULL","NULL","NULL"
685,2,0xb67942ae488fce08,"2023-10-23 17:17:52","NULL","NULL",-1,0,"NULL",1,"",20.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Toulouse","fr",43.605000,1.444000,"OCC","NULL","NULL","NULL","NULL","NULL"
686,2,0x92be31eb8ca3119f,"2023-10-23 17:36:15","NULL","NULL",-1,0,"NULL",10,"",16.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"AN",1,"SA","Galaxy Note",10,"Bully-les-Mines","fr",50.447000,2.721000,"HDF","NULL","NULL","NULL","NULL","NULL"
687,2,0x5a672dbc44743a5e,"2023-10-23 17:38:34","NULL","NULL",-1,0,"NULL",2,"",10.0,"NULL","NULL","NULL","NULL","NULL",1,31429,"NULL",2,"NULL","referrer.example.org",3,"CM",1,"SA","Galaxy S III LTE",1,"Caen","fr",49.183000,-0.371000,"","NULL","NULL","NULL","NULL","NULL"
688,2,0x4a8795dee3dce558,"2023-10-23 18:01:43","NULL","NULL",-1,0,"NULL",2,"",2.76,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPhone",1,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
689,2,0x581a76588b2f1e1e,"2023-10-23 18:39:07","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,128640,"NULL",13,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
690,2,0xcf5c05271d6a0b0f,"2023-10-23 18:49:17","NULL","NULL",-1,0,"NULL",1,"",20.5,"NULL","NULL","NULL","NULL","NULL",1,25870,"NULL",3,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Sauveterre-de-Guyenne","fr",44.693000,-0.086000,"NAQ","NULL","NULL","NULL","NULL","NULL"
691,2,0x14aa0ec20272b620,"2023-10-23 18:23:28","NULL","NULL",-1,0,"NULL",1,"",9.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
692,2,0x737b5b8e7e70088c,"2023-10-23 18:24:33","NULL","NULL",-1,0,"NULL",1,"",11.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example-henrys",6,"MF",1,"AP","iPad",2,"La Londe-les-Maures","fr",43.138000,6.234000,"","NULL","NULL","NULL","NULL","NULL"
693,2,0xd4329fe3a9103dc2,"2023-10-23 18:46:30","NULL","NULL",-1,0,"NULL",2,"",31.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPhone",1,"Paris","fr",48.872000,2.368000,"IDF","NULL","NULL","NULL","NULL","NULL"
694,2,0xa389f6246154c1b7,"2023-10-23 18:49:58","NULL","NULL",-1,0,"NULL",1,"",11.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"La Londe-les-Maures","fr",43.138000,6.234000,"","NULL","NULL","NULL","NULL","NULL"
695,2,0x04e0aec5a1a740fe,"2023-10-23 19:19:48","NULL","NULL",-1,0,"NULL",1,"",299.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
696,2,0xc56d8301cf56d223,"2023-10-23 20:33:31","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
